uf,ano,setor,quantidade,proporcao
MG,1983,Serviços de Saúde,317,4.8304993768731995e-06
MT,2009,Produtor Manufatureiro,317,4.8304993768731995e-06
AL,1995,Industrias de Processamento,317,4.8304993768731995e-06
BA,2006,Consumo Duráveis,317,4.8304993768731995e-06
GO,2004,Financeiro,317,4.8304993768731995e-06
MS,2007,Produtor Manufatureiro,317,4.8304993768731995e-06
ES,1993,Serviços de Saúde,317,4.8304993768731995e-06
SC,2022,Comunicações,317,4.8304993768731995e-06
PB,1988,Industrias de Processamento,317,4.8304993768731995e-06
SE,2022,Serviços Públicos,317,4.8304993768731995e-06
DF,2023,Produtor Manufatureiro,317,4.8304993768731995e-06
SE,2009,Industrias de Processamento,317,4.8304993768731995e-06
AC,1997,Serviços Comerciais,317,4.8304993768731995e-06
MS,2002,Miscelânea,316,4.815261208491896e-06
GO,2022,Comunicações,316,4.815261208491896e-06
AM,2015,Consumo Duráveis,316,4.815261208491896e-06
BA,1993,Produtor Manufatureiro,316,4.815261208491896e-06
MS,2020,Financeiro,316,4.815261208491896e-06
SC,2017,Produtor Manufatureiro,316,4.815261208491896e-06
AL,2008,Miscelânea,316,4.815261208491896e-06
SC,1998,Financeiro,316,4.815261208491896e-06
RJ,1991,Serviços de Tecnologia,315,4.800023040110592e-06
MT,1993,Transportes,315,4.800023040110592e-06
RJ,1973,Financeiro,315,4.800023040110592e-06
MT,2003,Produtor Manufatureiro,315,4.800023040110592e-06
SC,1996,Financeiro,315,4.800023040110592e-06
PB,1994,Consumo de Serviços,315,4.800023040110592e-06
ES,2015,Financeiro,315,4.800023040110592e-06
MG,1983,Serviços de Tecnologia,315,4.800023040110592e-06
PR,2002,Consumo Duráveis,315,4.800023040110592e-06
DF,2015,Serviços de Distribuição,315,4.800023040110592e-06
AM,2008,Consumo de Serviços,315,4.800023040110592e-06
RR,2015,Serviços Industriais,314,4.784784871729289e-06
PA,1982,Miscelânea,314,4.784784871729289e-06
BA,2015,Serviços de Tecnologia,314,4.784784871729289e-06
AM,2014,Serviços de Distribuição,314,4.784784871729289e-06
PI,1998,Industrias de Processamento,314,4.784784871729289e-06
SC,1986,Serviços de Distribuição,314,4.784784871729289e-06
PR,1983,Consumo Duráveis,314,4.784784871729289e-06
AL,1998,Industrias de Processamento,314,4.784784871729289e-06
RJ,2010,Comunicações,314,4.784784871729289e-06
MS,2006,Consumo de Serviços,314,4.784784871729289e-06
PI,1990,Industrias de Processamento,314,4.784784871729289e-06
MS,1999,Consumo de Serviços,314,4.784784871729289e-06
RO,1982,Miscelânea,314,4.784784871729289e-06
PA,1998,Miscelânea,313,4.769546703347985e-06
DF,1988,Serviços de Saúde,313,4.769546703347985e-06
AM,1986,Industrias de Processamento,313,4.769546703347985e-06
BA,1995,Serviços Públicos,313,4.769546703347985e-06
MS,2021,Serviços de Tecnologia,313,4.769546703347985e-06
RS,2000,Produtor Manufatureiro,313,4.769546703347985e-06
PB,1993,Consumo de Serviços,313,4.769546703347985e-06
MG,1997,Comunicações,313,4.769546703347985e-06
ES,2013,Serviços Públicos,312,4.7543085349666825e-06
MG,1984,Serviços de Tecnologia,312,4.7543085349666825e-06
AM,2023,Produtor Manufatureiro,312,4.7543085349666825e-06
BA,1994,Produtor Manufatureiro,312,4.7543085349666825e-06
PI,1996,Miscelânea,312,4.7543085349666825e-06
MA,2020,Produtor Manufatureiro,312,4.7543085349666825e-06
BA,2008,Serviços Públicos,312,4.7543085349666825e-06
SC,2000,Produtor Manufatureiro,312,4.7543085349666825e-06
SE,1987,Miscelânea,312,4.7543085349666825e-06
PR,1993,Serviços Públicos,312,4.7543085349666825e-06
MG,2012,Comunicações,312,4.7543085349666825e-06
PE,1985,Consumo de Serviços,312,4.7543085349666825e-06
RS,1987,Financeiro,312,4.7543085349666825e-06
RJ,1977,Consumo de Serviços,312,4.7543085349666825e-06
PE,1990,Transportes,312,4.7543085349666825e-06
MA,2016,Consumo Duráveis,312,4.7543085349666825e-06
CE,2025,Produtor Manufatureiro,312,4.7543085349666825e-06
MS,2003,Miscelânea,312,4.7543085349666825e-06
MT,2020,Serviços de Tecnologia,312,4.7543085349666825e-06
PI,2019,Consumo Duráveis,312,4.7543085349666825e-06
PI,2013,Consumo Duráveis,312,4.7543085349666825e-06
MS,2009,Produtor Manufatureiro,312,4.7543085349666825e-06
RN,1992,Industrias de Processamento,312,4.7543085349666825e-06
SP,1970,Serviços Industriais,312,4.7543085349666825e-06
TO,2000,Industrias de Processamento,311,4.739070366585379e-06
PR,2004,Serviços de Distribuição,311,4.739070366585379e-06
BA,2001,Serviços Públicos,311,4.739070366585379e-06
GO,1991,Produtor Manufatureiro,311,4.739070366585379e-06
BA,2019,Tecnologia Eletrônica,311,4.739070366585379e-06
ES,2024,Serviços de Distribuição,311,4.739070366585379e-06
RN,2003,Serviços Industriais,311,4.739070366585379e-06
GO,2015,Serviços de Tecnologia,311,4.739070366585379e-06
SP,1974,Serviços de Saúde,311,4.739070366585379e-06
SC,2019,Comunicações,311,4.739070366585379e-06
PR,2004,Consumo Duráveis,311,4.739070366585379e-06
AM,1996,Consumo de Serviços,311,4.739070366585379e-06
MS,2023,Serviços de Distribuição,311,4.739070366585379e-06
ES,1992,Transportes,310,4.723832198204075e-06
RN,2000,Miscelânea,310,4.723832198204075e-06
PA,2000,Transportes,310,4.723832198204075e-06
AP,2005,Serviços Comerciais,310,4.723832198204075e-06
AP,2023,Transportes,310,4.723832198204075e-06
MA,1998,Miscelânea,310,4.723832198204075e-06
PA,2004,Transportes,310,4.723832198204075e-06
CE,2021,Serviços de Distribuição,310,4.723832198204075e-06
CE,2011,Serviços de Tecnologia,310,4.723832198204075e-06
DF,2022,Produtor Manufatureiro,310,4.723832198204075e-06
MT,2010,Serviços Públicos,310,4.723832198204075e-06
GO,1988,Serviços de Distribuição,310,4.723832198204075e-06
AM,1973,Serviços Comerciais,310,4.723832198204075e-06
RO,2019,Consumo Duráveis,310,4.723832198204075e-06
MA,1994,Miscelânea,310,4.723832198204075e-06
PB,2020,Serviços de Tecnologia,310,4.723832198204075e-06
SC,1975,Miscelânea,310,4.723832198204075e-06
RO,2019,Serviços Públicos,309,4.708594029822772e-06
MS,1971,Serviços Comerciais,309,4.708594029822772e-06
BA,2003,Financeiro,309,4.708594029822772e-06
SE,2018,Consumo Duráveis,309,4.708594029822772e-06
PB,2007,Serviços Industriais,309,4.708594029822772e-06
MA,2009,Transportes,309,4.708594029822772e-06
RN,1994,Miscelânea,309,4.708594029822772e-06
PA,1997,Miscelânea,309,4.708594029822772e-06
ES,1996,Transportes,309,4.708594029822772e-06
PB,1999,Miscelânea,309,4.708594029822772e-06
PR,2004,Serviços Públicos,309,4.708594029822772e-06
RJ,1974,Transportes,309,4.708594029822772e-06
RN,2021,Serviços de Tecnologia,308,4.693355861441468e-06
RR,1984,Serviços Comerciais,308,4.693355861441468e-06
RN,1994,Serviços de Saúde,308,4.693355861441468e-06
RN,1999,Serviços Industriais,308,4.693355861441468e-06
RO,1994,Miscelânea,308,4.693355861441468e-06
CE,2022,Serviços de Distribuição,308,4.693355861441468e-06
PR,1974,Transportes,308,4.693355861441468e-06
RR,2016,Serviços Industriais,308,4.693355861441468e-06
BA,2007,Produtor Manufatureiro,308,4.693355861441468e-06
GO,2021,Tecnologia Eletrônica,307,4.678117693060165e-06
RR,1982,Comércio de Varejo,307,4.678117693060165e-06
MA,2001,Miscelânea,307,4.678117693060165e-06
PB,2000,Serviços Industriais,307,4.678117693060165e-06
PE,2015,Serviços de Tecnologia,307,4.678117693060165e-06
PB,1986,Miscelânea,307,4.678117693060165e-06
AL,2001,Consumo de Serviços,307,4.678117693060165e-06
ES,1991,Transportes,307,4.678117693060165e-06
CE,1988,Serviços Industriais,307,4.678117693060165e-06
RO,1997,Serviços Industriais,307,4.678117693060165e-06
SC,2013,Produtor Manufatureiro,307,4.678117693060165e-06
RR,2009,Serviços Comerciais,307,4.678117693060165e-06
RO,2006,Industrias de Processamento,306,4.662879524678861e-06
PE,1987,Serviços Industriais,306,4.662879524678861e-06
PB,2022,Financeiro,306,4.662879524678861e-06
SC,2020,Tecnologia Eletrônica,306,4.662879524678861e-06
RS,2007,Produtor Manufatureiro,306,4.662879524678861e-06
BA,1998,Financeiro,306,4.662879524678861e-06
PE,2014,Serviços de Tecnologia,306,4.662879524678861e-06
RS,2005,Produtor Manufatureiro,306,4.662879524678861e-06
MG,1988,Serviços de Tecnologia,305,4.6476413562975575e-06
ES,2019,Serviços de Distribuição,305,4.6476413562975575e-06
SC,2011,Produtor Manufatureiro,305,4.6476413562975575e-06
DF,1988,Serviços Industriais,305,4.6476413562975575e-06
MA,1997,Serviços Públicos,305,4.6476413562975575e-06
GO,1989,Serviços de Distribuição,305,4.6476413562975575e-06
PE,1994,Consumo Duráveis,305,4.6476413562975575e-06
ES,2023,Serviços de Distribuição,305,4.6476413562975575e-06
RJ,1977,Serviços Industriais,305,4.6476413562975575e-06
MT,1982,Miscelânea,304,4.632403187916255e-06
RN,1989,Miscelânea,304,4.632403187916255e-06
PB,1997,Miscelânea,304,4.632403187916255e-06
SP,1973,Serviços de Saúde,304,4.632403187916255e-06
PE,1986,Serviços Industriais,304,4.632403187916255e-06
SE,2008,Industrias de Processamento,304,4.632403187916255e-06
RR,2020,Transportes,304,4.632403187916255e-06
AP,1985,Comércio de Varejo,304,4.632403187916255e-06
PE,1993,Consumo Duráveis,304,4.632403187916255e-06
BA,1981,Industrias de Processamento,304,4.632403187916255e-06
PA,2003,Transportes,304,4.632403187916255e-06
AM,1998,Industrias de Processamento,304,4.632403187916255e-06
PA,1993,Serviços de Distribuição,304,4.632403187916255e-06
